Index,Datetime,Close,Open,Low,High,Volume,ACD_Close_0,MACD_Close_12_26
264,2024-11-27 15:30:00,3430.51,3420.61,3420.61,3437.8,9994.0775,5203791.393,10.96289281
265,2024-11-27 15:45:00,3473.5,3430.51,3430.51,3477.27,18919.0705,5219659.783,14.55391689
266,2024-11-27 16:00:00,3455.49,3473.49,3454.54,3485.5,12433.6174,5207989.211,15.76484554
267,2024-11-27 16:15:00,3447.03,3455.5,3444.21,3461.21,4836.73,5204757.137,15.85905065
268,2024-11-27 16:30:00,3448.82,3447.03,3434.83,3449.8,4133.7275,5208349.642,15.89492018
269,2024-11-27 16:45:00,3463.92,3448.81,3448.07,3467.35,5388.1395,5211820.632,16.9464428
270,2024-11-27 17:00:00,3460.43,3463.92,3452.64,3464.92,3178.5589,5212674.805,17.29875889
271,2024-11-27 17:15:00,3446.81,3460.43,3445,3467.42,6008.7151,5207636.275,16.29115744
272,2024-11-27 17:30:00,3442.24,3446.81,3442.23,3463.57,4458.2004,5203182.253,14.95151348
273,2024-11-27 17:45:00,3457.87,3442.23,3441.31,3458.1,4704.707,5207758.064,14.97838487
274,2024-11-27 18:00:00,3478,3457.87,3456.03,3484,7864.2889,5212248.328,16.43455608
275,2024-11-27 18:15:00,3480.36,3478,3472.05,3498,13398.8385,5207430.943,17.57640467
276,2024-11-27 18:30:00,3484.98,3480.36,3474.44,3493.33,4948.1143,5208004.599,18.6392615
277,2024-11-27 18:45:00,3488.23,3484.99,3475.37,3492.82,6819.6244,5211236.593,19.5188301
278,2024-11-27 19:00:00,3504.99,3488.24,3482.51,3505,8421.6057,5219650.709,21.32249405
279,2024-11-27 19:15:00,3478.91,3504.99,3468.11,3505.34,14239.0768,5213672.821,20.41217385
280,2024-11-27 19:30:00,3489.59,3478.91,3474.19,3490.2,16710.8815,5229110.294,20.31830846
281,2024-11-27 19:45:00,3514.56,3489.59,3482.02,3520.97,26423.2121,5246836.572,22.00512836
282,2024-11-27 20:00:00,3520.5,3514.57,3510.58,3528.8,11709.7909,5247877.728,23.54978637
283,2024-11-27 20:15:00,3535.9,3520.51,3517.6,3536.38,10017.7482,5257383.387,25.7201049
284,2024-11-27 20:30:00,3542.23,3535.9,3519.27,3543.33,13810.598,5269931.17,27.63234757
285,2024-11-27 20:45:00,3566.24,3542.24,3535.9,3571.85,23502.2929,5286098.394,30.73097248
286,2024-11-27 21:00:00,3552.79,3566.24,3551.72,3573.17,19008.7314,5268986.105,31.73552508
287,2024-11-27 21:15:00,3565.6,3552.79,3539.42,3568.59,16002.2807,5281707.836,33.18278965
288,2024-11-27 21:30:00,3558.78,3565.51,3558.1,3572.53,6847.0446,5275506.112,33.39448935
289,2024-11-27 21:45:00,3563.95,3558.79,3554.8,3574.89,8823.9781,5274719.904,33.59220862
290,2024-11-27 22:00:00,3557.89,3563.95,3544.09,3569.07,10071.2553,5275776.217,32.88088088
291,2024-11-27 22:15:00,3553.41,3557.89,3533.83,3559.4,9779.1862,5280973.68,31.59148301
292,2024-11-27 22:30:00,3555.18,3553.4,3549.6,3570.42,6803.2496,5277817.129,30.36245069
293,2024-11-27 22:45:00,3559.41,3555.17,3554,3568.69,4128.7172,5276729.442,29.39095869
294,2024-11-27 23:00:00,3560.77,3559.41,3555.11,3565,4129.2565,5277326.493,28.40336856
295,2024-11-27 23:15:00,3562.91,3560.77,3553.6,3568.37,4284.5058,5278443.307,27.47664275
296,2024-11-27 23:30:00,3578.48,3562.91,3562.9,3587.37,10693.6687,5281366.913,27.67950267
297,2024-11-27 23:45:00,3584.4,3578.47,3572,3591.6,7846.2167,5283448.563,27.99525329
298,2024-11-28 0:00:00,3586.19,3584.41,3581.1,3593.73,4305.6312,5282613.345,28.06639405
299,2024-11-28 0:15:00,3583.34,3586.19,3573.31,3591.8,7471.3481,5283247.743,27.57493574
300,2024-11-28 0:30:00,3611.59,3583.35,3578.8,3611.59,12670.5451,5295918.288,29.12920702
301,2024-11-28 0:45:00,3599.61,3611.58,3596.35,3611.8,7489.0363,5291589.674,29.05931465
302,2024-11-28 1:00:00,3589.6,3599.61,3584.91,3604.15,8907.039,5287025.048,27.87487686
303,2024-11-28 1:15:00,3607.41,3589.6,3588,3610.85,5797.9581,5291077.275,28.04997687
304,2024-11-28 1:30:00,3613.6,3607.4,3607.08,3625.09,13953.8145,5287226.611,28.3612948
305,2024-11-28 1:45:00,3620.59,3613.6,3604.68,3622.39,6245.436,5292202.506,28.83960606
306,2024-11-28 2:00:00,3623.99,3620.59,3608.78,3630,7941.7811,5295645.691,29.15691994
307,2024-11-28 2:15:00,3640.01,3624,3619.6,3645.94,11533.0524,5301985.805,30.35120381
308,2024-11-28 2:30:00,3621.18,3640,3616,3644.07,9108.955,5296238.758,29.43890537
309,2024-11-28 2:45:00,3628.1,3621.17,3613.63,3639.91,4903.3034,5296735.059,28.94067832
310,2024-11-28 3:00:00,3632.79,3628.1,3622.41,3642.71,4643.94,5296840.291,28.59465226
311,2024-11-28 3:15:00,3650.77,3632.79,3632.4,3662.17,10325.7063,5299257.832,29.43198622
312,2024-11-28 3:30:00,3668.38,3650.77,3645.53,3674.97,11936.7679,5305850.625,31.15739618
313,2024-11-28 3:45:00,3656.52,3668.39,3654.72,3669.5,3666.0644,5303077.513,31.20804619
314,2024-11-28 4:00:00,3665.9,3656.53,3646.96,3672,6589.5408,5306456.495,31.64034411
315,2024-11-28 4:15:00,3656,3665.9,3652.5,3684.92,9563.4236,5298957.968,30.82872175
316,2024-11-28 4:30:00,3664.25,3655.99,3654.81,3680.72,5362.8517,5297502.899,30.49963047
317,2024-11-28 4:45:00,3673.51,3664.25,3658.82,3682.89,5706.4122,5298761.771,30.63291075
318,2024-11-28 5:00:00,3653.28,3673.52,3650.79,3674.55,7099.5843,5293150.231,28.77445045
319,2024-11-28 5:15:00,3639.3,3653.27,3634.5,3658,10208.7228,5287111.88,25.87526417
320,2024-11-28 5:30:00,3643.22,3639.3,3635.27,3653.48,11899.2176,5285602.424,23.62165367
321,2024-11-28 5:45:00,3657.55,3643.21,3639,3658.48,5571.6818,5290642.107,22.72994569
322,2024-11-28 6:00:00,3642.54,3657.56,3639.2,3661.92,5392.2433,5286835.26,20.57490444
323,2024-11-28 6:15:00,3627.04,3642.54,3624.6,3646.75,6836.3582,5281505.061,17.41554273
324,2024-11-28 6:30:00,3630.06,3627.05,3622.44,3634.77,4186.7729,5282493.18,14.9827033
325,2024-11-28 6:45:00,3624.63,3630.06,3615,3630.5,5631.7844,5283859.342,12.47272707
326,2024-11-28 7:00:00,3638.73,3624.62,3623.63,3640.11,3024.7471,5286377.517,11.48886846
327,2024-11-28 7:15:00,3630.87,3638.73,3628,3640.16,2951.2431,5284819.377,9.960103238
328,2024-11-28 7:30:00,3637.81,3630.88,3630.2,3644.13,3339.7217,5285128.655,9.202465494
329,2024-11-28 7:45:00,3639.98,3637.82,3630.27,3642.76,3621.2778,5287137.899,8.677108681
330,2024-11-28 8:00:00,3621.49,3639.98,3616.67,3641.41,4153.7344,5284602.677,6.691634156
331,2024-11-28 8:15:00,3612.49,3621.49,3607.05,3627.8,7367.8459,5281098.068,4.341856289
332,2024-11-28 8:30:00,3585.8,3612.49,3579.32,3617.71,13641.2723,5272061.924,0.3222655816
333,2024-11-28 8:45:00,3590.06,3585.81,3564.75,3591.57,9622.9175,5280601.277,-2.49082988
334,2024-11-28 9:00:00,3598.8,3590.06,3590.05,3605.76,5329.0388,5281208.468,-3.969228547
335,2024-11-28 9:15:00,3585.72,3598.81,3582.22,3601.99,19721.4784,5268469.81,-6.125703532
336,2024-11-28 9:30:00,3601.2,3585.71,3580,3602.59,5599.79,5273380.471,-6.510569077
337,2024-11-28 9:45:00,3607.84,3601.2,3599.21,3613.98,6320.2968,5274445.978,-6.208220783
338,2024-11-28 10:00:00,3604,3607.83,3598.59,3607.84,2497.3554,5274869.854,-6.206914048
339,2024-11-28 10:15:00,3605.57,3604,3604,3618.4,4098.7407,5271664.866,-6.009914024
340,2024-11-28 10:30:00,3594.88,3605.56,3592.2,3611.16,4075.8142,5268741.286,-6.63984376
341,2024-11-28 10:45:00,3588.95,3594.88,3588.4,3600.79,4601.4792,5264548.332,-7.530759151
342,2024-11-28 11:00:00,3588.95,3588.96,3585.09,3592.39,2583.5457,5264696.975,-8.142949169
343,2024-11-28 11:15:00,3575.79,3588.96,3566.91,3590.5,6464.0021,5263099.47,-9.57958865
344,2024-11-28 11:30:00,3587.23,3575.8,3573.2,3588.35,3919.8045,5266439.713,-9.6833992
345,2024-11-28 11:45:00,3600,3587.23,3585,3601.59,3451.3303,5269229.486,-8.635690665
346,2024-11-28 12:00:00,3594.81,3600.01,3592.37,3603.82,3335.8766,5267315.363,-8.130441064
347,2024-11-28 12:15:00,3604.77,3594.8,3587.92,3608.51,2861.2887,5269137.194,-6.847405724
348,2024-11-28 12:30:00,3602.27,3604.77,3602.1,3612.13,3468.2389,5265786.522,-5.963575692
349,2024-11-28 12:45:00,3590.01,3602.26,3589.46,3604.53,4174.7228,5261916.524,-6.181160986
350,2024-11-28 13:00:00,3592.4,3590.01,3583.62,3593.12,4379.3663,5265632.07,-6.090537943
351,2024-11-28 13:15:00,3586.98,3592.4,3574.23,3596.91,11322.5107,5267039.896,-6.382493816
352,2024-11-28 13:30:00,3619.79,3586.98,3585,3620.69,10456.7873,5276969.302,-3.921177263
353,2024-11-28 13:45:00,3612.62,3619.79,3609.02,3630.33,7554.7164,5271967.095,-2.52007538
354,2024-11-28 14:00:00,3629.14,3612.62,3609.55,3638.39,10231.2429,5275635.3,-0.07579241799
355,2024-11-28 14:15:00,3624.72,3629.14,3617.66,3630.5,4754.5329,5276109.272,1.487515229
356,2024-11-28 14:30:00,3623.08,3624.72,3615.5,3627.24,3500.7013,5277129.068,2.564550961
357,2024-11-28 14:45:00,3615.2,3623.08,3612.76,3625.89,6645.8419,5272953.272,2.750552735
358,2024-11-28 15:00:00,3598.36,3615.2,3598.35,3618.44,3326.8842,5269629.7,1.521573467
359,2024-11-28 15:15:00,3602,3598.36,3577.91,3602.48,6608.215,5275979.719,0.8317284732
360,2024-11-28 15:30:00,3615.18,3602,3597.67,3615.58,4265.617,5280054.8,1.333169251
361,2024-11-28 15:45:00,3617.36,3615.17,3612.84,3622.99,2637.4105,5279766.374,1.884746279
362,2024-11-28 16:00:00,3603.26,3617.37,3597.29,3617.59,4441.7606,5277937.156,1.170628608
363,2024-11-28 16:15:00,3604.55,3603.27,3595,3615.32,3705.3964,5277714.686,0.7007001925
364,2024-11-28 16:30:00,3612.43,3604.54,3590,3617,3996.5622,5280358.338,0.9531414601
365,2024-11-28 16:45:00,3623,3612.43,3606.5,3625.64,4277.0464,5283455.51,1.983251952
366,2024-11-28 17:00:00,3620.51,3623,3619.02,3636.36,5684.2472,5278748.14,2.569084937
367,2024-11-28 17:15:00,3626.41,3620.51,3615.6,3635,4823.2155,5279300.075,3.469448843
368,2024-11-28 17:30:00,3634.55,3626.41,3621.03,3642.19,6277.1865,5281044.397,4.78466901
369,2024-11-28 17:45:00,3616.39,3634.56,3616.36,3641.5,4594.7248,5276460.638,4.31192505
370,2024-11-28 18:00:00,3622.38,3616.38,3606.88,3628.43,5911.027,5279052.713,4.370237616
371,2024-11-28 18:15:00,3599.4,3622.37,3598.03,3622.92,4668.8111,5274897.865,2.532958429
372,2024-11-28 18:30:00,3605.49,3599.39,3595.5,3608.38,4762.0321,5277522.898,1.550441021
373,2024-11-28 18:45:00,3599.49,3605.49,3585,3608.37,7479.8789,5279318.453,0.2843611027
374,2024-11-28 19:00:00,3588.12,3599.49,3580.83,3601.8,7413.9794,5277059.258,-1.617830983
375,2024-11-28 19:15:00,3587.82,3588.13,3581.6,3607.79,8011.05,5272853.38,-3.11364722
376,2024-11-28 19:30:00,3557.82,3587.82,3548.01,3590,23344.8967,5260416.482,-6.643262253
377,2024-11-28 19:45:00,3560.87,3557.81,3553.32,3571.5,10476.2778,5258641.623,-9.089618621
378,2024-11-28 20:00:00,3567.17,3560.87,3560.01,3577.46,5404.0766,5257672.296,-10.40013009
379,2024-11-28 20:15:00,3556.49,3567.18,3555.13,3577.01,7753.9285,5250882.293,-12.16032991
380,2024-11-28 20:30:00,3562.28,3556.5,3536.95,3566.08,22907.2645,5267813.065,-12.93894423
381,2024-11-28 20:45:00,3552.32,3562.28,3546.22,3566.62,7585.2559,5264764.09,-14.19604726
382,2024-11-28 21:00:00,3541.78,3552.32,3537.02,3556.45,15349.6275,5256935.227,-15.85997645
383,2024-11-28 21:15:00,3559.12,3541.78,3541.78,3559.18,6741.0659,5263629.803,-15.59963633
384,2024-11-28 21:30:00,3539.81,3559.12,3539.8,3559.13,8526.9558,5255111.669,-16.75829139
385,2024-11-28 21:45:00,3548.01,3539.81,3536.6,3553.16,7271.6954,5257860.511,-16.82096083
386,2024-11-28 22:00:00,3541.08,3548.01,3529.76,3552.9,9110.3596,5257663.658,-17.23118947
387,2024-11-28 22:15:00,3554.6,3541.08,3540.42,3559.2,6793.543,5261129.161,-16.27770832
388,2024-11-28 22:30:00,3560.65,3554.61,3549.65,3563.46,3531.9776,5263223.795,-14.86255691
389,2024-11-28 22:45:00,3552,3560.65,3547.34,3563.38,4822.0987,5261203.564,-14.27447466
390,2024-11-28 23:00:00,3552.99,3552,3550.63,3558.35,2959.4609,5260053.514,-13.57208003
391,2024-11-28 23:15:00,3578.14,3552.99,3552.79,3580.17,5781.5567,5264977.762,-10.86083546
392,2024-11-28 23:30:00,3576.2,3578.14,3571.3,3581.4,4931.7528,5264831.274,-8.767628626
393,2024-11-28 23:45:00,3578.51,3576.2,3574.75,3582.69,3864.814,5264626.838,-6.843462263
394,2024-11-29 0:00:00,3578.39,3578.51,3575.89,3582.69,2473.1805,5263972.173,-5.267508989
395,2024-11-29 0:15:00,3574.5,3578.39,3573.49,3584.87,2468.2017,5261942.088,-4.283072561
396,2024-11-29 0:30:00,3569.83,3574.5,3564.19,3575.68,3233.1961,5261882.995,-3.835516128
397,2024-11-29 0:45:00,3572.41,3569.83,3565.06,3575.45,2508.5973,5262923.617,-3.23534495
398,2024-11-29 1:00:00,3575.05,3572.4,3569.6,3576.8,1552.1061,5263721.227,-2.517657047
399,2024-11-29 1:15:00,3567.56,3575.05,3565.61,3575.24,1417.2389,5262877.947,-2.524167585
400,2024-11-29 1:30:00,3557.4,3567.57,3556.31,3568.5,2603.1766,5260740.31,-3.310987321
401,2024-11-29 1:45:00,3556.74,3557.41,3547.86,3561.98,4643.926,5261937.47,-3.942359054
402,2024-11-29 2:00:00,3556.52,3556.73,3555.4,3565.75,2020.3336,5260354.387,-4.409646206
403,2024-11-29 2:15:00,3569.23,3556.53,3556.53,3578.2,3112.2947,5260890.098,-3.711598861
404,2024-11-29 2:30:00,3566.39,3569.23,3565.81,3573.25,2271.6666,5258972.616,-3.348950954
405,2024-11-29 2:45:00,3569.59,3566.38,3560.5,3575.8,2415.4174,5259427.283,-2.771389762
406,2024-11-29 3:00:00,3571.77,3569.6,3569.59,3576.54,1882.9719,5258725.571,-2.113398632
407,2024-11-29 3:15:00,3584.4,3571.78,3567.22,3584.4,1825.786,5260551.357,-0.5662728335
408,2024-11-29 3:30:00,3587.02,3584.4,3584.39,3599.2,4504.4123,5257646.756,0.8613188644
409,2024-11-29 3:45:00,3593.68,3587.03,3580.83,3594.19,2460.4703,5259919.376,2.50126884
410,2024-11-29 4:00:00,3592.62,3593.68,3587.44,3595.34,4588.6809,5261348.257,3.673067039
411,2024-11-29 4:15:00,3585.38,3592.62,3579.32,3594.4,4388.9753,5260486.76,3.97173438
412,2024-11-29 4:30:00,3589.51,3585.37,3577.86,3594.26,4480.5986,5262371.89,4.489929768
413,2024-11-29 4:45:00,3581.21,3589.51,3579.89,3597.32,9718.9066,5254125.038,4.182647753
414,2024-11-29 5:00:00,3578.79,3581.22,3574.86,3582.38,7566.5913,5254467.145,3.701185801
415,2024-11-29 5:15:00,3572.81,3578.8,3564.94,3584.93,10283.2659,5252280.857,2.804756228
416,2024-11-29 5:30:00,3568.6,3572.81,3563.52,3578.11,3634.1689,5251177.405,1.734621877
417,2024-11-29 5:45:00,3573.73,3568.79,3561.22,3576.58,2663.9259,5252852.765,1.285660526
418,2024-11-29 6:00:00,3558.11,3573.73,3552,3574.87,4831.4689,5250602.868,-0.3267811087
419,2024-11-29 6:15:00,3559.82,3558.11,3550.07,3567,3838.5725,5251185.569,-1.449955824
420,2024-11-29 6:30:00,3566,3559.83,3553.65,3570.14,2836.648,5252597.872,-1.820420848
421,2024-11-29 6:45:00,3560.59,3565.99,3554,3565.99,2563.9634,5252852.344,-2.521492637
422,2024-11-29 7:00:00,3565.15,3560.59,3557,3566.96,1850.0897,5254030.012,-2.678269764
423,2024-11-29 7:15:00,3587.23,3565.15,3564,3594.61,6571.4168,5257432.722,-1.009211733
424,2024-11-29 7:30:00,3584.29,3587.23,3578.33,3590,7298.4747,5257589.073,0.07542589037
425,2024-11-29 7:45:00,3584.94,3584.3,3578.74,3590.71,3513.4766,5257715.288,0.9762054993
426,2024-11-29 8:00:00,3599.98,3584.95,3584.94,3600,3041.6921,5260748.901,2.87059174
427,2024-11-29 8:15:00,3589.5,3599.98,3588.45,3602.85,4187.1131,5257172.409,3.486072792
428,2024-11-29 8:30:00,3580.07,3589.5,3578.98,3590,3486.1922,5254375.863,3.176309254
429,2024-11-29 8:45:00,3588.87,3580.07,3580.06,3590.14,2212.091,5256030.542,3.599414068
430,2024-11-29 9:00:00,3583.82,3588.86,3581.72,3591.2,2220.5841,5254793.761,3.487038478
431,2024-11-29 9:15:00,3571.22,3583.82,3569.6,3588.44,2973.9442,5252331.259,2.354128389
432,2024-11-29 9:30:00,3569.81,3571.22,3564.9,3574.85,2647.6968,5252296.666,1.327214463
433,2024-11-29 9:45:00,3572.23,3569.81,3563.16,3572.23,1795.0008,5254091.667,0.7005757521
434,2024-11-29 10:00:00,3578.75,3572.23,3570.3,3580.58,3127.6728,5256105.791,0.721749688
435,2024-11-29 10:15:00,3594.96,3578.75,3576.28,3594.97,4283.7076,5260384.915,2.0232193
436,2024-11-29 10:30:00,3590.12,3594.96,3585,3595.7,3979.7576,5260213.822,2.633735727
437,2024-11-29 10:45:00,3584.74,3590.13,3582.5,3590.13,2168.9031,5259318.404,2.652872691
438,2024-11-29 11:00:00,3578.03,3584.74,3575.59,3584.87,2544.0313,5258112.182,2.102363217
439,2024-11-29 11:15:00,3562.52,3578.03,3561.29,3586.5,4803.1335,5253777.74,0.4098288628
440,2024-11-29 11:30:00,3572.5,3562.51,3562.51,3572.5,4917.568,5258695.308,-0.1247758747
441,2024-11-29 11:45:00,3568.8,3572.49,3566.6,3575.7,3541.845,5256866.003,-0.8373604881
442,2024-11-29 12:00:00,3561.45,3568.81,3558,3571,5897.7933,5254098.577,-1.972435493
443,2024-11-29 12:15:00,3562.68,3561.46,3555.66,3566.64,3516.4882,5255078.582,-2.741141716
444,2024-11-29 12:30:00,3546.17,3562.67,3534.28,3562.67,16817.2685,5252347.775,-4.629203382
445,2024-11-29 12:45:00,3548.96,3546.17,3542.17,3551.2,7002.1116,5255875.971,-5.833135417
446,2024-11-29 13:00:00,3544.49,3548.95,3542.6,3553.33,6007.5682,5251984.769,-7.066493731
447,2024-11-29 13:15:00,3557.31,3544.5,3544.49,3561.25,4086.8965,5254150.141,-6.929592196
448,2024-11-29 13:30:00,3564.72,3557.32,3556.42,3565.41,2160.1661,5255978.713,-6.152252336
449,2024-11-29 13:45:00,3563.5,3564.71,3559.27,3566.2,3056.5931,5256653.545,-5.57043618
450,2024-11-29 14:00:00,3568.88,3563.49,3561.08,3569.99,3132.5045,5259005.561,-4.621942768
451,2024-11-29 14:15:00,3563.5,3568.88,3560.5,3569,2405.2079,5258298.146,-4.255323225
452,2024-11-29 14:30:00,3573.45,3563.5,3563.5,3579,2810.8496,5259096.065,-3.125859786
453,2024-11-29 14:45:00,3576.95,3573.45,3569.52,3576.95,2014.0983,5261110.163,-1.926127921
454,2024-11-29 15:00:00,3568.35,3576.94,3568.34,3577.04,2605.6982,5258510.455,-1.650256768
455,2024-11-29 15:15:00,3570.36,3568.35,3562.05,3574.14,3443.9031,5259800.851,-1.254970174
456,2024-11-29 15:30:00,3567.42,3570.37,3564.01,3571.34,3906.9578,5259529.016,-1.165500961
457,2024-11-29 15:45:00,3579.99,3567.42,3564.01,3579.99,3685.1196,5263214.136,-0.07938689449
458,2024-11-29 16:00:00,3584.88,3579.99,3576.99,3584.88,4916.2944,5268130.43,1.162547339
459,2024-11-29 16:15:00,3575.1,3584.87,3574.67,3584.88,2627.0181,5265724.689,1.342153393
460,2024-11-29 16:30:00,3584.8,3575.1,3572.8,3587.5,3836.0388,5268151.57,2.241364365
461,2024-11-29 16:45:00,3590.92,3584.79,3584.79,3594.96,5327.9226,5269246.493,3.4085369
462,2024-11-29 17:00:00,3594.74,3590.92,3590.91,3599.66,5485.2882,5268563.182,4.588873936
463,2024-11-29 17:15:00,3594.8,3594.75,3584.68,3598.74,5306.4331,5270895.597,5.466130885
464,2024-11-29 17:30:00,3587.6,3594.79,3585.69,3600.69,6139.4369,5266319.67,5.516789396
465,2024-11-29 17:45:00,3580.19,3587.6,3578.24,3591.92,4291.4697,5263251.646,4.902498607
466,2024-11-29 18:00:00,3586.39,3580.19,3574,3590.22,4202.6866,5265469.587,4.859934614
467,2024-11-29 18:15:00,3612.27,3586.38,3584.34,3616.99,7700.4428,5270943.623,6.835704311
468,2024-11-29 18:30:00,3602.89,3612.26,3598.82,3612.26,5686.0544,5268701.354,7.55751015
469,2024-11-29 18:45:00,3594.06,3602.88,3593,3610.79,5862.1234,5263537.809,7.332514608
470,2024-11-29 19:00:00,3610.61,3594.06,3592.68,3611.39,5947.2928,5268989.229,8.392902551
471,2024-11-29 19:15:00,3605.03,3610.6,3605.03,3618.68,5332.9467,5263656.282,8.682917006
472,2024-11-29 19:30:00,3600,3605.03,3595.99,3610.99,4804.3801,5261420.644,8.409932127
473,2024-11-29 19:45:00,3620.01,3599.99,3597.21,3620.41,6419.5276,5267618.809,9.696454718
474,2024-11-29 20:00:00,3633.6,3620,3616.07,3636.36,7393.6813,5273001.001,11.67801567
475,2024-11-29 20:15:00,3642.45,3633.6,3623.92,3647.98,9934.6637,5278368.857,13.80342079
476,2024-11-29 20:30:00,3618.01,3642.44,3618,3644.46,9178.9149,5269196.88,13.36169067
477,2024-11-29 20:45:00,3620.87,3618.01,3602,3627.18,19818.1798,5279082.358,13.09148398
478,2024-11-29 21:00:00,3613.95,3620.87,3613.89,3631.12,6089.8997,5273034.872,12.17857009
479,2024-11-29 21:15:00,3605.47,3613.95,3605.47,3620.08,7882.7964,5265152.076,10.64806981
480,2024-11-29 21:30:00,3596.92,3605.48,3585,3606.4,10226.6769,5266318.108,8.645563094
481,2024-11-29 21:45:00,3599.23,3596.93,3592.8,3606.4,5993.8733,5265991.971,7.162396145
482,2024-11-29 22:00:00,3596.61,3599.24,3592,3602.33,2504.5281,5265722.849,5.70974516
483,2024-11-29 22:15:00,3581.74,3596.61,3579.4,3601.8,8170.8082,5259259.156,3.320349144
484,2024-11-29 22:30:00,3586.34,3581.75,3578.48,3590,5058.4977,5261103.4,1.777428059
485,2024-11-29 22:45:00,3589.03,3586.35,3580.64,3596.42,3742.0045,5261340.536,0.7629180575
486,2024-11-29 23:00:00,3582.99,3589.04,3580,3596.76,3427.7799,5259135.795,-0.5224435458
487,2024-11-29 23:15:00,3589.02,3582.99,3581.37,3593.34,4418.2025,5260364.919,-1.042513821
488,2024-11-29 23:30:00,3586.24,3589.02,3585.31,3590.5,4568.7149,5257433.547,-1.65986217
489,2024-11-29 23:45:00,3579.24,3586.24,3578.21,3588.24,3772.4861,5254435.868,-2.683028402
490,2024-11-30 0:00:00,3573.79,3579.24,3570,3587.97,4067.1835,5252084.28,-3.888836379
491,2024-11-30 0:15:00,3560.4,3573.78,3560,3573.79,4854.891,5247511.036,-5.857388653
492,2024-11-30 0:30:00,3572.58,3560.4,3559.24,3574.5,2892.1738,5249675.429,-6.361326889
493,2024-11-30 0:45:00,3575,3572.59,3571.35,3580.5,2084.1893,5249254.035,-6.490608107
494,2024-11-30 1:00:00,3582.79,3575.01,3575,3585,2829.8156,5250833.072,-5.896505265
495,2024-11-30 1:15:00,3586.77,3582.78,3577.16,3586.78,2160.1895,5252988.771,-5.046350556
496,2024-11-30 1:30:00,3594.49,3586.78,3585.35,3595.07,2294.3917,5255009.346,-3.706926206
497,2024-11-30 1:45:00,3598.02,3594.49,3590,3603.08,3059.5547,5255701.722,-2.333680048
498,2024-11-30 2:00:00,3592.86,3598.01,3591,3598.02,2400.9572,5254573.067,-1.642804226
499,2024-11-30 2:15:00,3587.66,3592.87,3586.01,3594.62,2865.5144,5252805.834,-1.49761315
500,2024-11-30 2:30:00,3582.05,3587.66,3575.56,3588.18,3184.4248,5252896.673,-1.814314008
501,2024-11-30 2:45:00,3584.54,3582.04,3578.5,3584.88,2026.4859,5254707.17,-1.84313304
502,2024-11-30 3:00:00,3591.34,3584.54,3583.8,3592,1798.5165,5256216.169,-1.302257545
503,2024-11-30 3:15:00,3586.63,3591.34,3584.83,3594.39,1749.9219,5255125.214,-1.239380647
504,2024-11-30 3:30:00,3594.38,3586.63,3586.62,3596.95,1726.4101,5255992.597,-0.5577605065
505,2024-11-30 3:45:00,3597.99,3594.38,3594.38,3602.11,2300.9017,5255840.791,0.2706058205
506,2024-11-30 4:00:00,3595.97,3597.99,3593.85,3604,1205.3665,5255138.947,0.7553873495
507,2024-11-30 4:15:00,3593.21,3595.96,3588.12,3599,4713.8087,5254835.669,0.9064225947
508,2024-11-30 4:30:00,3595.15,3593.22,3592.26,3598,2010.445,5254849.679,1.169183284
509,2024-11-30 4:45:00,3594.61,3595.15,3590.45,3598.39,2166.46,5254953.363,1.318648972
510,2024-11-30 5:00:00,3592.21,3594.6,3591.63,3598,2668.95,5252770.439,1.229271389
511,2024-11-30 5:15:00,3587.07,3592.22,3583.6,3593.83,2587.5009,5251938.29,0.7352089364
512,2024-11-30 5:30:00,3605.5,3587.07,3583.21,3609.99,4680.6691,5255049.415,1.80994395
513,2024-11-30 5:45:00,3581.05,3605.43,3578,3607.38,4623.4515,5251385.904,0.6809193143
514,2024-11-30 6:00:00,3590,3581.05,3578.14,3595.58,2589.5582,5252318.382,0.5025562031
515,2024-11-30 6:15:00,3584.34,3590,3568.4,3590,3276.0925,5253877.56,-0.0944240829
516,2024-11-30 6:30:00,3589.78,3584.34,3577.15,3593.86,2458.2936,5255135.394,-0.1271075083
517,2024-11-30 6:45:00,3616.42,3589.79,3588,3617.01,7896.686,5262710.877,1.973862543
518,2024-11-30 7:00:00,3599.83,3616.42,3599.83,3623.26,7844.3492,5254866.528,2.274008737
519,2024-11-30 7:15:00,3608.57,3599.83,3593.81,3612.56,4705.0907,5257569.132,3.180459359
520,2024-11-30 7:30:00,3617.78,3608.58,3598.8,3617.79,3065.1531,5260631.057,4.589097773
521,2024-11-30 7:45:00,3614.37,3617.78,3613.5,3647.4,15675.3725,5245760.261,5.368411657
522,2024-11-30 8:00:00,3624.72,3614.38,3613.87,3626,5063.9149,5249755.452,6.743447757
523,2024-11-30 8:15:00,3635.42,3624.72,3624.24,3637.8,4261.9294,5252521.306,8.597468089
524,2024-11-30 8:30:00,3630.25,3635.41,3622.14,3637.99,3627.1505,5252605.978,9.539649625
525,2024-11-30 8:45:00,3623.19,3630.26,3617.84,3638.78,7410.2479,5248982.246,9.605921202
526,2024-11-30 9:00:00,3657.12,3623.2,3622.86,3661,12413.8742,5258870.382,12.25504086
527,2024-11-30 9:15:00,3647.97,3657.12,3641.58,3668.64,6332.6609,5255528.534,13.46098884
